mex_dir,mex_file,mex_path,ID,TextID,WordID,Preview,start,end,file_name,tag,preview_length
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,145,15,2,D. José,117,124,Dokument (15),person,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,146,15,4,ouvidor-geral,151,164,Dokument (15),role,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,147,15,2,José Ferreira Gil,166,183,Dokument (15),person,17
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,148,15,4,oficiais,191,199,Dokument (15),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,149,15,1,Câmara,203,209,Dokument (15),institution,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,150,15,4,juiz dos Órfãos,310,325,Dokument (15),role,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,151,15,4,escrivão,328,336,Dokument (15),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,152,15,1,Câmara,340,346,Dokument (15),institution,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,153,15,2,Manuel Falcão Freire,348,368,Dokument (15),person,20
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,154,16,7,"1798, Novembro, 16",12,30,Dokument (16),date,18
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,155,16,5,REQUERIMENTO,31,43,Dokument (16),type,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,156,16,4,assistente,47,57,Dokument (16),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,157,16,6,Cachoeira,78,87,Dokument (16),localization,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,158,16,2,João de Piza Lavrador,89,110,Dokument (16),person,21
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,159,16,4,rainha,113,119,Dokument (16),role,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,160,16,2,D. Maria I,120,130,Dokument (16),person,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,161,16,2,André de Sousa Estrela,184,206,Dokument (16),person,22
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,162,17,7,1683,12,16,Dokument (17),date,4
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,163,17,5,INFORMAÇÃO,17,27,Dokument (17),type,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,164,17,1,Conselho Ultramarino,31,51,Dokument (17),institution,20
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,165,17,2,Manoel Rabelo dos Santos,58,82,Dokument (17),person,24
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,166,17,6,Pernambuco,112,122,Dokument (17),localization,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,167,17,6,Bahia,125,130,Dokument (17),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,168,17,4,Meirinho,136,144,Dokument (17),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,169,17,1,Auditoria Geral,148,163,Dokument (17),institution,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,170,17,1,Diligências,170,181,Dokument (17),institution,11
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,171,18,7,"1754, maio, 6",6,19,Dokument (18),date,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,172,18,6,Igaraçu,21,28,Dokument (18),localization,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,173,18,5,CARTA,29,34,Dokument (18),type,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,174,18,4,padre,38,43,Dokument (18),role,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,175,18,1,Igreja Matriz de Santo Cosme e Damião,47,84,Dokument (18),institution,37
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,176,18,2,Marcos Soares de Oliveira,86,111,Dokument (18),person,25
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,177,18,4,rei,116,119,Dokument (18),role,3
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,178,18,2,D. José I,120,129,Dokument (18),person,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,179,18,1,Câmara,292,298,Dokument (18),institution,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,180,18,6,Igaraçu,302,309,Dokument (18),localization,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,181,19,7,"1770 – 1771, Março, 28",7,29,Dokument (19),date,22
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,182,19,6,Vila de Nossa Senhora da Vitória,31,63,Dokument (19),localization,32
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,183,19,5,CARTA,64,69,Dokument (19),type,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,184,19,4,ouvidor,73,80,Dokument (19),role,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,185,19,6,Espírito Santo,95,109,Dokument (19),localization,14
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,186,19,2,José Ribeiro Guimarães de Ataide,111,143,Dokument (19),person,32
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,187,19,4,Rei,148,151,Dokument (19),role,3
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,188,19,4,Jesuítas,205,213,Dokument (19),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,189,19,1,RELAÇÃO,275,282,Dokument (19),institution,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,190,19,6,Espírito Santo,314,328,Dokument (19),localization,14
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,191,19,4,ouvidor,348,355,Dokument (19),role,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,192,19,2,José Ribeiro Guimarães de Ataide,356,388,Dokument (19),person,32
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,193,19,4,juízes,395,401,Dokument (19),role,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,194,19,1,Tribunal da Real Mesa Censória,457,487,Dokument (19),institution,30
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,195,19,7,24 de Julho de 1769,492,511,Dokument (19),date,19
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,196,19,4,Jesuítas,585,593,Dokument (19),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,197,20,7,"1805, Abril, 20",7,22,Dokument (20),date,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,198,20,6,São Paulo,24,33,Dokument (20),localization,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,199,20,5,OFÍCIO,34,40,Dokument (20),type,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,200,20,4,governador,44,54,Dokument (20),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,201,20,4,capitão general,57,72,Dokument (20),role,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,202,20,6,São Paulo,89,98,Dokument (20),localization,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,203,20,2,Antônio José da Franca e Horta,100,130,Dokument (20),person,30
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,204,20,4,secretário de estado da Marinha e Ultramar,135,177,Dokument (20),role,42
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,205,20,4,visconde,179,187,Dokument (20),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,206,20,6,Anadia,191,197,Dokument (20),localization,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,207,20,2,João Rodrigues de Sá e Melo Meneses e Souto Maior,199,248,Dokument (20),person,49
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,208,20,1,Regimento de Infantaria,304,327,Dokument (20),institution,23
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,209,20,6,Santos,340,346,Dokument (20),localization,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,210,20,4,brigadeiro,363,373,Dokument (20),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,211,20,2,Manoel Mexia Leite,374,392,Dokument (20),person,18
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,212,20,4,tenente-coronel,396,411,Dokument (20),role,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,213,20,2,Cândido Xavier de Almeida e Sousa,412,445,Dokument (20),person,33
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,214,20,4,sargento-mor,449,461,Dokument (20),role,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,215,20,2,José Pedro Galvão,462,479,Dokument (20),person,17
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,216,21,7,"1752, Agosto, 9",7,22,Dokument (21),date,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,217,21,6,Lisboa,24,30,Dokument (21),localization,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,218,21,5,AVISO,31,36,Dokument (21),type,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,219,21,4,secretário de estado da Marinha e Ultramar,40,82,Dokument (21),role,42
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,220,21,2,Diogo de Mendonça Corte Real,84,112,Dokument (21),person,28
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,221,21,4,presidente,117,127,Dokument (21),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,222,21,1,Conselho Ultramarino,131,151,Dokument (21),institution,20
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,223,21,2,D. Estevão de Meneses,153,174,Dokument (21),person,21
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,224,21,4,marquês,176,183,Dokument (21),role,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,225,21,6,Penalva,187,194,Dokument (21),localization,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,226,21,2,Francisco Xavier dos Passos,254,281,Dokument (21),person,27
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,227,22,7,"1760, Julho, 28",12,27,Dokument (22),date,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,228,22,5,REQUERIMENTO,28,40,Dokument (22),type,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,229,22,4,sargento-mor,44,56,Dokument (22),role,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,230,22,1,Infantaria,60,70,Dokument (22),institution,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,231,22,4,engenheiro,88,98,Dokument (22),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,232,22,1,Corte,102,107,Dokument (22),institution,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,233,22,2,Guilherme Joaquim Pais de Meneses,121,154,Dokument (22),person,33
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,234,22,4,procurador,161,171,Dokument (22),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,235,22,6,Santo António,175,188,Dokument (22),localization,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,236,22,4,rei,193,196,Dokument (22),role,3
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,237,22,2,D. José I,197,206,Dokument (22),person,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,238,22,4,governador,236,246,Dokument (22),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,239,22,6,Angola,250,256,Dokument (22),localization,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,240,22,1,Infantaria,281,291,Dokument (22),institution,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,241,22,7,16 de Outubro de 1750,346,367,Dokument (22),date,21
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,242,23,7,"1740, Maio, 4",7,20,Dokument (23),date,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,244,23,6,Vila do Carmo,22,35,Dokument (23),localization,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,245,23,5,CERTIDÃO,36,44,Dokument (23),type,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,246,23,2,Manuel Isidoro da Silva,48,71,Dokument (23),person,23
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,247,23,4,escrivão,73,81,Dokument (23),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,248,23,1,Intendência,85,96,Dokument (23),institution,11
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,249,23,6,Vila do Ribeirão do Carmo,100,125,Dokument (23),localization,25
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,250,23,2,Domingos Pinheiro,153,170,Dokument (23),person,17
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,251,23,4,intendente,193,203,Dokument (23),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,252,23,1,Fazenda Real,207,219,Dokument (23),institution,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,253,24,7,"1708, Janeiro, 4",6,22,Dokument (24),date,16
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,254,24,6,Rio de Janeiro,24,38,Dokument (24),localization,14
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,255,24,5,CARTA,39,44,Dokument (24),type,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,256,24,4,governador,48,58,Dokument (24),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,257,24,6,Rio de Janeiro,62,76,Dokument (24),localization,14
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,258,24,2,D. Fernando Martins Mascarenhas e Lencastre,78,121,Dokument (24),person,43
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,259,24,4,rei,126,129,Dokument (24),role,3
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,260,24,2,D. João V,130,139,Dokument (24),person,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,261,24,4,tesoureiro,221,231,Dokument (24),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,262,24,1,Alfândega,235,244,Dokument (24),institution,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,263,24,6,Rio de Janeiro,248,262,Dokument (24),localization,14
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,264,25,7,"1804, Abril, 30",6,21,Dokument (25),date,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,265,25,6,Natal,23,28,Dokument (25),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,266,25,5,CARTA,29,34,Dokument (25),type,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,267,25,4,capitão-mor,38,49,Dokument (25),role,11
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,268,25,6,Rio Grande do Norte,53,72,Dokument (25),localization,19
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,269,25,2,Lopo Joaquim de Almeida Henriques,74,107,Dokument (25),person,33
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,270,25,4,príncipe regente,112,128,Dokument (25),role,16
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,271,25,2,D. João,129,136,Dokument (25),person,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,272,26,7,"1811, Janeiro, 14",6,23,Dokument (26),date,17
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,273,26,6,Rio de Janeiro,25,39,Dokument (26),localization,14
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,274,26,5,OFÍCIO,40,46,Dokument (26),type,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,275,26,2,José Loureiro Mesquita,50,72,Dokument (26),person,22
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,276,26,4,secretário do governo,82,103,Dokument (26),role,21
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,277,26,6,Piauí,107,112,Dokument (26),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,278,26,4,secretário de estado da Marinha e Ultramar,117,159,Dokument (26),role,42
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,279,26,4,conde,161,166,Dokument (26),role,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,280,26,6,Galveias,171,179,Dokument (26),localization,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,281,26,2,D. João de Almeida de Melo e Castro,181,216,Dokument (26),person,35
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,282,26,6,Piauí,266,271,Dokument (26),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,283,26,4,governador,327,337,Dokument (26),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,284,26,2,Carlos Burlamaqui,338,355,Dokument (26),person,17
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,285,26,6,Maranhão,444,452,Dokument (26),localization,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,286,27,7,1747,0,4,Dokument (27),date,4
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,287,27,5,REQUERIMENTO,5,17,Dokument (27),type,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,288,27,2,Antonio Martins Chaves,21,43,Dokument (27),person,22
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,289,27,4,Capitão,45,52,Dokument (27),role,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,290,27,6,Brasil,153,159,Dokument (27),localization,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,291,27,6,Rio deJaneiro,180,193,Dokument (27),localization,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,292,28,7,"1807, Maio, 6",13,26,Dokument (28),date,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,293,28,5,REQUERIMENTO,27,39,Dokument (28),type,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,294,28,2,Manuel José Gomes Rebelo,43,67,Dokument (28),person,24
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,295,28,4,cadete,69,75,Dokument (28),role,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,296,28,1,Regimento de Cavalaria de Linha,79,110,Dokument (28),institution,31
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,297,28,6,Minas,114,119,Dokument (28),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,298,28,4,ajudante,165,173,Dokument (28),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,299,28,1,Regimento de Cavalaria de Milícias,187,221,Dokument (28),institution,34
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,300,28,6,São João Del Rei,225,241,Dokument (28),localization,16
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,301,29,7,"1766, Agosto, 12",7,23,Dokument (29),date,16
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,302,29,6,Bahia,25,30,Dokument (29),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,303,29,5,CARTA,31,36,Dokument (29),type,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,304,29,4,provedor,40,48,Dokument (29),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,305,29,1,Alfândega,52,61,Dokument (29),institution,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,306,29,6,Bahia,75,80,Dokument (29),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,307,29,4,desembargador,82,95,Dokument (29),role,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,308,29,2,Rodrigo Coelho Machado Torres,96,125,Dokument (29),person,29
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,309,29,4,rei,129,132,Dokument (29),role,3
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,310,29,2,D. José,133,140,Dokument (29),person,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,311,29,6,Bahia,226,231,Dokument (29),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,312,30,7,"1740, Março, 9",12,26,Dokument (30),date,14
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,313,30,5,REQUERIMENTO,27,39,Dokument (30),type,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,314,30,2,Miguel Paulo da Costa,43,64,Dokument (30),person,21
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,315,30,4,rei,68,71,Dokument (30),role,3
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,316,30,2,D. João V,72,81,Dokument (30),person,9
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,317,30,4,juiz da balança,141,156,Dokument (30),role,15
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,318,30,1,Casa da Moeda,160,173,Dokument (30),institution,13
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,319,30,6,Bahia,187,192,Dokument (30),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,320,31,7,1643,11,15,Dokument (31),date,4
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,321,31,5,ESCRITO,16,23,Dokument (31),type,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,322,31,4,secretário,47,57,Dokument (31),role,10
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,323,31,1,Conselho Ultramarino,61,81,Dokument (31),institution,20
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,324,31,2,Afonso de Barros Caminha,83,107,Dokument (31),person,24
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,325,31,4,tanoeiro,112,120,Dokument (31),role,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,326,31,2,Francisco Gonçalves,121,140,Dokument (31),person,19
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,327,32,7,"1754, Setembro, 6",12,29,Dokument (32),date,17
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,328,32,5,REQUERIMENTO,30,42,Dokument (32),type,12
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,329,32,4,padre,46,51,Dokument (32),role,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,330,32,2,José Pereira Lombo,52,70,Dokument (32),person,18
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,331,32,6,Caeté,127,132,Dokument (32),localization,5
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,332,32,6,Pará,147,151,Dokument (32),localization,4
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,333,32,4,rei,160,163,Dokument (32),role,3
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,334,32,2,D. José,164,171,Dokument (32),person,7
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,335,33,7,"1801, Setembro, 28",8,26,Dokument (33),date,18
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,336,33,6,Lisboa,28,34,Dokument (33),localization,6
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,337,33,5,CONSULTA,35,43,Dokument (33),type,8
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,338,33,1,Conselho Ultramarino,47,67,Dokument (33),institution,20
WSZYSTKIE,1 - wszystko.mex,WSZYSTKIE/1 - wszystko.mex,339,33,4,príncipe regente,71,87,Dokument (33),role,16
